;r;T0;r2;Tcp2;r3;Tcp3;k;s;logL;logLEpid;logPrior;lp__;t2;t2.2;t2.3;dt.T0;dt.Tcp2;dt.Tcp3;model
5488;0.149485356099985;37;0.105727279056165;83;0.105727279056165;139;1;26.1015978898557;-163.034330902988;0;-7.934236451015;-170.968567354003;4.63689018539265;6.55599185704692;6.55599185704692;2020-09-21;2020-11-06;2021-01-01;import
5489;0.158733997707733;36;0.0722398602926832;83;0.0722398602926832;139;1;172.692717863789;-163.11328867543;0;-8.20395407084174;-171.317242746272;4.36672162592535;9.5950791952203;9.5950791952203;2020-09-20;2020-11-06;2021-01-01;import
5490;0.15971362932687;36;0.0886974579157353;83;0.0886974579157353;139;1;72.8565895348964;-163.418140885368;0;-8.0585110015823;-171.47665188695;4.33993757127234;7.81473558372385;7.81473558372385;2020-09-20;2020-11-06;2021-01-01;import
5491;0.15998227915169;36;0.0898705156180039;83;0.0898705156180039;139;1;31.5965071171406;-161.631821080239;0;-8.0435099917484;-169.675331071987;4.33264974243007;7.71273176517846;7.71273176517846;2020-09-20;2020-11-06;2021-01-01;import
5492;0.176813834505394;35;0.0644131555636603;83;0.0644131555636603;139;1;35.8777189000208;-160.411637266041;0;-8.39000368501418;-168.801640951055;3.9202089728946;10.7609567408151;10.7609567408151;2020-09-19;2020-11-06;2021-01-01;import
5493;0.16198531819149;30;0.0534175161469853;83;0.0534175161469853;139;1;35.1312881816903;-161.683276938053;0;-8.49383082766892;-170.177107765722;4.27907410559607;12.976027912879;12.976027912879;2020-09-14;2020-11-06;2021-01-01;import
5494;0.167485800513289;36;0.084462283830837;83;0.084462283830837;139;1;37.8383150302757;-161.816482765641;0;-8.11410973429757;-169.930592499939;4.13854295967585;8.20658818494888;8.20658818494888;2020-09-20;2020-11-06;2021-01-01;import
5495;0.174557245153561;34;0.0557877164578359;83;0.0557877164578359;139;1;68.2427074331573;-160.53592282095;0;-8.53697738135427;-169.072900202304;3.97088748708295;12.4247276026045;12.4247276026045;2020-09-18;2020-11-06;2021-01-01;import
5496;0.167666394145601;27;0.0332745437238865;83;0.0332745437238865;139;1;58.2441076036026;-163.391715228055;0;-9.19174828566846;-172.583463513723;4.13408533112497;20.8311550809444;20.8311550809444;2020-09-11;2020-11-06;2021-01-01;import
5497;0.162784811121743;33;0.0570199693384788;83;0.0570199693384788;139;1;268.42485583761;-162.702093884774;0;-8.44912746212748;-171.151221346901;4.25805808160786;12.1562180513519;12.1562180513519;2020-09-17;2020-11-06;2021-01-01;import
