"","country","date","csum.cases"
"48433","Cameroon",2020-08-27,19142
"48434","Canada",2020-08-27,128836
"48435","Cayman Islands",2020-08-27,205
"48436","Central African Republic",2020-08-27,4698
"48437","Chad",2020-08-27,1004
"48438","Channel Islands",2020-08-27,623
"48439","Chile",2020-08-27,404102
"48440","China",2020-08-27,85013
"48441","Colombia",2020-08-27,581995
"48442","Comoros",2020-08-27,422
"48443","Republic of the Congo",2020-08-27,3979
"48444","Democratic Republic of the Congo",2020-08-27,9915
"48445","Costa Rica",2020-08-27,37292
"48446","Cote d'Ivoire",2020-08-27,17702
"48447","Croatia",2020-08-27,9192
"48448","Cuba",2020-08-27,3806
"48449","Curacao",2020-08-27,55
"48450","Cyprus",2020-08-27,1481
"48451","Czech Republic",2020-08-27,23169
"48452","Denmark",2020-08-27,16627
"48453","Diamond Princess",2020-08-27,712
"48454","Djibouti",2020-08-27,5383
"48455","Dominica",2020-08-27,20
"48456","Dominican Republic",2020-08-27,92964
"48457","Ecuador",2020-08-27,102919
"48458","Egypt",2020-08-27,98062
"48459","El Salvador",2020-08-27,25284
"48460","Equatorial Guinea",2020-08-27,4928
"48461","Eritrea",2020-08-27,317
"48462","Estonia",2020-08-27,2325
"48463","Eswatini",2020-08-27,4433
"48464","Ethiopia",2020-08-27,46407
"48465","Falkland Islands (Malvinas)",2020-08-27,13
"48466","Faroe Islands",2020-08-27,411
"48467","Fiji",2020-08-27,28
"48468","Finland",2020-08-27,8019
"48469","France",2020-08-27,283698
"48470","French Guiana",2020-08-27,8982
"48471","French Polynesia",2020-08-27,415
"48472","Gabon",2020-08-27,8468
"48473","Gambia",2020-08-27,2743
"48474","Georgia",2020-08-27,1447
"48475","Germany",2020-08-27,240571
"48476","Ghana",2020-08-27,43841
"48477","Gibraltar",2020-08-27,272
"48478","Greece",2020-08-27,9531
"48479","Greenland",2020-08-27,14
"48480","Grenada",2020-08-27,24
"48481","Guadeloupe",2020-08-27,935
"48482","Guatemala",2020-08-27,71856
"48483","Guinea",2020-08-27,9213
"48484","Guinea Bissau",2020-08-27,2205
"48485","Guyana",2020-08-27,1140
"48486","Haiti",2020-08-27,8122
"48487","Holy See",2020-08-27,12
"48488","Honduras",2020-08-27,57669
"48489","Hong Kong",2020-08-27,4755
"48490","Hungary",2020-08-27,5379
"48491","Iceland",2020-08-27,2087
"48492","India",2020-08-27,3387500
"48493","Indonesia",2020-08-27,162884
"48494","Iran",2020-08-27,367796
"48495","Iraq",2020-08-27,219435
"48496","Ireland",2020-08-27,28453
"48497","Isle of Man",2020-08-27,336
"48498","Israel",2020-08-27,110885
"48499","Italy",2020-08-27,263949
"48500","Jamaica",2020-08-27,1870
"48501","Japan",2020-08-27,65653
"48502","Jordan",2020-08-27,1801
"48503","Kazakhstan",2020-08-27,127664
"48504","Kenya",2020-08-27,33389
"48505","South Korea",2020-08-27,19077
"48506","Kosovo",2020-08-27,12981
"48507","Kuwait",2020-08-27,82945
"48508","Kyrgyzstan",2020-08-27,43459
"48509","Laos",2020-08-27,22
"48510","Latvia",2020-08-27,1366
"48511","Lebanon",2020-08-27,14937
"48512","Lesotho",2020-08-27,1051
"48513","Liberia",2020-08-27,1298
"48514","Libya",2020-08-27,12274
"48515","Liechtenstein",2020-08-27,105
"48516","Lithuania",2020-08-27,2756
"48517","Luxembourg",2020-08-27,7216
"48518","Macau",2020-08-27,46
"48519","Madagascar",2020-08-27,14592
"48520","Malawi",2020-08-27,5496
"48521","Malaysia",2020-08-27,9296
"48522","Maldives",2020-08-27,7329
"48523","Mali",2020-08-27,2730
"48524","Malta",2020-08-27,1788
"48525","Marshall Islands",2020-08-27,0
"48526","Martinique",2020-08-27,596
"48527","Mauritania",2020-08-27,6993
"48528","Mauritius",2020-08-27,355
"48529","Mayotte",2020-08-27,3301
"48530","Mexico",2020-08-27,579914
"48531","Micronesia",2020-08-27,0
"48532","Moldova",2020-08-27,35546
"48533","Monaco",2020-08-27,154
"48534","Mongolia",2020-08-27,301
"48535","Montenegro",2020-08-27,4558
"48536","Montserrat",2020-08-27,13
"48537","Morocco",2020-08-27,57085
"48538","Mozambique",2020-08-27,3651
"48539","MS Zaandam",2020-08-27,9
"48540","Namibia",2020-08-27,6712
"48541","Nepal",2020-08-27,35529
"48542","Netherlands",2020-08-27,68624
"48543","New Caledonia",2020-08-27,23
"48544","New Zealand",2020-08-27,1714
"48545","Nicaragua",2020-08-27,4494
"48546","Niger",2020-08-27,1173
"48547","Nigeria",2020-08-27,53317
"48548","Macedonia",2020-08-27,14004
"48549","Norway",2020-08-27,10542
"48550","Oman",2020-08-27,85005
"48551","Pakistan",2020-08-27,294638
"48552","Panama",2020-08-27,89982
"48553","Papua New Guinea",2020-08-27,424
"48554","Paraguay",2020-08-27,15290
"48555","Peru",2020-08-27,613378
"48556","Philippines",2020-08-27,205581
"48557","Poland",2020-08-27,64689
"48558","Portugal",2020-08-27,56673
"48559","Qatar",2020-08-27,117988
"48560","Reunion",2020-08-27,1410
"48561","Romania",2020-08-27,83150
"48562","Russian Federation",2020-08-27,972972
"48563","Rwanda",2020-08-27,3672
"48564","Saint Barthelemy",2020-08-27,17
"48565","Saint Helena, Ascension and Tristan da Cunha",2020-08-27,0
"48566","Saint Kitts and Nevis",2020-08-27,17
"48567","Saint Lucia",2020-08-27,26
"48568","Saint Pierre and Miquelon",2020-08-27,5
"48569","Saint Vincent and Grenadines",2020-08-27,60
"48570","Samoa",2020-08-27,0
"48571","San Marino",2020-08-27,710
"48572","Sao Tome and Principe",2020-08-27,894
"48573","Saudi Arabia",2020-08-27,311855
"48574","Senegal",2020-08-27,13294
"48575","Serbia",2020-08-27,31099
"48576","Seychelles",2020-08-27,136
"48577","Sierra Leone",2020-08-27,2013
"48578","Singapore",2020-08-27,56572
"48579","Sint Maarten",2020-08-27,444
"48580","Slovakia",2020-08-27,3626
"48581","Slovenia",2020-08-27,2755
"48582","Solomon Islands",2020-08-27,0
"48583","Somalia",2020-08-27,3275
"48584","South Africa",2020-08-27,618286
"48585","South Sudan",2020-08-27,2514
"48586","Spain",2020-08-27,429507
"48587","Sri Lanka",2020-08-27,2986
"48588","Saint Martin",2020-08-27,198
"48589","Sudan",2020-08-27,13082
"48590","Suriname",2020-08-27,3793
"48591","Sweden",2020-08-27,83958
"48592","Switzerland",2020-08-27,41006
"48593","Syria",2020-08-27,2504
"48594","Chinese Taipei",2020-08-27,487
"48595","Tajikistan",2020-08-27,8449
"48596","Tanzania",2020-08-27,509
"48597","Thailand",2020-08-27,3404
"48598","Timor",2020-08-27,27
"48599","Togo",2020-08-27,1326
"48600","Trinidad and Tobago",2020-08-27,1429
"48601","Tunisia",2020-08-27,3323
"48602","Turkey",2020-08-27,263998
"48603","Turks and Caicos Islands",2020-08-27,482
"48604","Uganda",2020-08-27,2679
"48605","Ukraine",2020-08-27,114663
"48606","United Arab Emirates",2020-08-27,68511
"48607","United Kingdom",2020-08-27,330368
"48608","Uruguay",2020-08-27,1551
"48609","United States of America",2020-08-27,5867547
"48610","Uzbekistan",2020-08-27,40447
"48611","Vanuatu",2020-08-27,0
"48612","Venezuela",2020-08-27,42898
"48613","Vietnam",2020-08-27,1036
"48614","Wallis and Futuna",2020-08-27,0
"48615","Palestine",2020-08-27,20677
"48616","Yemen",2020-08-27,1933
"48617","Zambia",2020-08-27,11601
"48618","Zimbabwe",2020-08-27,6292
"48619","Afghanistan",2020-08-28,38130
"48620","Albania",2020-08-28,9195
"48621","Algeria",2020-08-28,43403
"48622","Andorra",2020-08-28,1124
"48623","Angola",2020-08-28,2471
"48624","Anguilla",2020-08-28,3
"48625","Antigua and Barbuda",2020-08-28,94
"48626","Argentina",2020-08-28,392009
"48627","Armenia",2020-08-28,43451
"48628","Aruba",2020-08-28,1906
"48629","Australia",2020-08-28,25550
"48630","Austria",2020-08-28,26590
"48631","Azerbaijan",2020-08-28,35986
"48632","Bahamas",2020-08-28,2057
"48633","Bahrain",2020-08-28,51113
"48634","Bangladesh",2020-08-28,306794
"48635","Barbados",2020-08-28,166
"48636","Belarus",2020-08-28,71346
"48637","Belgium",2020-08-28,83952
"48638","Belize",2020-08-28,870
"48639","Benin",2020-08-28,2145
"48640","Bermuda",2020-08-28,168
"48641","Bhutan",2020-08-28,195
"48642","Bolivia",2020-08-28,114409
"48643","Bonaire, Sint Eustatius and Saba",2020-08-28,14
"48644","Bosnia and Herzegovina",2020-08-28,19214
"48645","Botswana",2020-08-28,1562
"48646","Brazil",2020-08-28,3804803
"48647","British Virgin Islands",2020-08-28,35
"48648","Brunei",2020-08-28,144
"48649","Bulgaria",2020-08-28,16065
"48650","Burkina Faso",2020-08-28,1352
"48651","Myanmar",2020-08-28,643
"48652","Burundi",2020-08-28,433
"48653","Cabo Verde",2020-08-28,3745
"48654","Cambodia",2020-08-28,273
"48655","Cameroon",2020-08-28,19142
"48656","Canada",2020-08-28,129342
"48657","Cayman Islands",2020-08-28,205
"48658","Central African Republic",2020-08-28,4700
"48659","Chad",2020-08-28,1008
"48660","Channel Islands",2020-08-28,625
"48661","Chile",2020-08-28,405972
"48662","China",2020-08-28,85022
"48663","Colombia",2020-08-28,590492
"48664","Comoros",2020-08-28,422
"48665","Republic of the Congo",2020-08-28,3979
"48666","Democratic Republic of the Congo",2020-08-28,9994
"48667","Costa Rica",2020-08-28,38485
"48668","Cote d'Ivoire",2020-08-28,17797
"48669","Croatia",2020-08-28,9549
"48670","Cuba",2020-08-28,3866
"48671","Curacao",2020-08-28,62
"48672","Cyprus",2020-08-28,1483
"48673","Czech Republic",2020-08-28,23777
"48674","Denmark",2020-08-28,16700
"48675","Diamond Princess",2020-08-28,712
"48676","Djibouti",2020-08-28,5383
"48677","Dominica",2020-08-28,20
"48678","Dominican Republic",2020-08-28,93390
"48679","Ecuador",2020-08-28,103841
"48680","Egypt",2020-08-28,98285
"48681","El Salvador",2020-08-28,25415
"48682","Equatorial Guinea",2020-08-28,4941
"48683","Eritrea",2020-08-28,317
"48684","Estonia",2020-08-28,2343
"48685","Eswatini",2020-08-28,4461
"48686","Ethiopia",2020-08-28,48140
"48687","Falkland Islands (Malvinas)",2020-08-28,13
"48688","Faroe Islands",2020-08-28,411
"48689","Fiji",2020-08-28,28
"48690","Finland",2020-08-28,8042
"48691","France",2020-08-28,290929
"48692","French Guiana",2020-08-28,9022
"48693","French Polynesia",2020-08-28,482
"48694","Gabon",2020-08-28,8505
"48695","Gambia",2020-08-28,2797
"48696","Georgia",2020-08-28,1455
"48697","Germany",2020-08-28,242126
"48698","Ghana",2020-08-28,43949
"48699","Gibraltar",2020-08-28,274
"48700","Greece",2020-08-28,9800
"48701","Greenland",2020-08-28,14
"48702","Grenada",2020-08-28,24
"48703","Guadeloupe",2020-08-28,1145
"48704","Guatemala",2020-08-28,72921
"48705","Guinea",2020-08-28,9251
"48706","Guinea Bissau",2020-08-28,2205
"48707","Guyana",2020-08-28,1180
"48708","Haiti",2020-08-28,8151
"48709","Holy See",2020-08-28,12
"48710","Honduras",2020-08-28,58810
"48711","Hong Kong",2020-08-28,4768
"48712","Hungary",2020-08-28,5511
"48713","Iceland",2020-08-28,2092
"48714","India",2020-08-28,3463972
"48715","Indonesia",2020-08-28,165887
"48716","Iran",2020-08-28,369911
"48717","Iraq",2020-08-28,223612
"48718","Ireland",2020-08-28,28578
"48719","Isle of Man",2020-08-28,336
"48720","Israel",2020-08-28,112717
"48721","Italy",2020-08-28,265409
"48722","Jamaica",2020-08-28,2011
"48723","Japan",2020-08-28,66499
"48724","Jordan",2020-08-28,1869
"48725","Kazakhstan",2020-08-28,128618
"48726","Kenya",2020-08-28,33630
"48727","South Korea",2020-08-28,19400
"48728","Kosovo",2020-08-28,13100
"48729","Kuwait",2020-08-28,83578
"48730","Kyrgyzstan",2020-08-28,43587
"48731","Laos",2020-08-28,22
"48732","Latvia",2020-08-28,1375
"48733","Lebanon",2020-08-28,15613
"48734","Lesotho",2020-08-28,1051
"48735","Liberia",2020-08-28,1298
"48736","Libya",2020-08-28,12629
"48737","Liechtenstein",2020-08-28,106
"48738","Lithuania",2020-08-28,2804
"48739","Luxembourg",2020-08-28,7242
"48740","Macau",2020-08-28,46
"48741","Madagascar",2020-08-28,14696
"48742","Malawi",2020-08-28,5523
"48743","Malaysia",2020-08-28,9306
"48744","Maldives",2020-08-28,7469
"48745","Mali",2020-08-28,2736
"48746","Malta",2020-08-28,1820
"48747","Marshall Islands",2020-08-28,0
"48748","Martinique",2020-08-28,596
"48749","Mauritania",2020-08-28,7012
"48750","Mauritius",2020-08-28,355
"48751","Mayotte",2020-08-28,3301
"48752","Mexico",2020-08-28,585738
"48753","Micronesia",2020-08-28,0
"48754","Moldova",2020-08-28,35904
"48755","Monaco",2020-08-28,154
"48756","Mongolia",2020-08-28,301
"48757","Montenegro",2020-08-28,4663
"48758","Montserrat",2020-08-28,13
"48759","Morocco",2020-08-28,58489
"48760","Mozambique",2020-08-28,3697
"48761","MS Zaandam",2020-08-28,9
"48762","Namibia",2020-08-28,6906
"48763","Nepal",2020-08-28,36456
"48764","Netherlands",2020-08-28,69131
"48765","New Caledonia",2020-08-28,23
"48766","New Zealand",2020-08-28,1727
"48767","Nicaragua",2020-08-28,4494
"48768","Niger",2020-08-28,1175
"48769","Nigeria",2020-08-28,53477
"48770","Macedonia",2020-08-28,14163
"48771","Norway",2020-08-28,10582
"48772","Oman",2020-08-28,85005
"48773","Pakistan",2020-08-28,295053
"48774","Panama",2020-08-28,90624
"48775","Papua New Guinea",2020-08-28,453
"48776","Paraguay",2020-08-28,15873
"48777","Peru",2020-08-28,621997
"48778","Philippines",2020-08-28,209544
"48779","Poland",2020-08-28,65480
"48780","Portugal",2020-08-28,57074
"48781","Qatar",2020-08-28,118196
"48782","Reunion",2020-08-28,1487
"48783","Romania",2020-08-28,84468
"48784","Russian Federation",2020-08-28,977730
"48785","Rwanda",2020-08-28,3742
"48786","Saint Barthelemy",2020-08-28,18
"48787","Saint Helena, Ascension and Tristan da Cunha",2020-08-28,0
"48788","Saint Kitts and Nevis",2020-08-28,17
"48789","Saint Lucia",2020-08-28,26
"48790","Saint Pierre and Miquelon",2020-08-28,5
"48791","Saint Vincent and Grenadines",2020-08-28,60
"48792","Samoa",2020-08-28,0
"48793","San Marino",2020-08-28,710
"48794","Sao Tome and Principe",2020-08-28,895
"48795","Saudi Arabia",2020-08-28,312924
"48796","Senegal",2020-08-28,13384
"48797","Serbia",2020-08-28,31207
"48798","Seychelles",2020-08-28,136
"48799","Sierra Leone",2020-08-28,2013
"48800","Singapore",2020-08-28,56666
"48801","Sint Maarten",2020-08-28,444
"48802","Slovakia",2020-08-28,3728
"48803","Slovenia",2020-08-28,2797
"48804","Solomon Islands",2020-08-28,0
"48805","Somalia",2020-08-28,3275
"48806","South Africa",2020-08-28,620132
"48807","South Sudan",2020-08-28,2518
"48808","Spain",2020-08-28,439286
"48809","Sri Lanka",2020-08-28,2989
"48810","Saint Martin",2020-08-28,213
"48811","Sudan",2020-08-28,13189
"48812","Suriname",2020-08-28,3848
"48813","Sweden",2020-08-28,83958
"48814","Switzerland",2020-08-28,41346
"48815","Syria",2020-08-28,2563
"48816","Chinese Taipei",2020-08-28,487
"48817","Tajikistan",2020-08-28,8481
"48818","Tanzania",2020-08-28,509
"48819","Thailand",2020-08-28,3410
"48820","Timor",2020-08-28,27
"48821","Togo",2020-08-28,1365
"48822","Trinidad and Tobago",2020-08-28,1554
"48823","Tunisia",2020-08-28,3461
"48824","Turkey",2020-08-28,265515
"48825","Turks and Caicos Islands",2020-08-28,490
"48826","Uganda",2020-08-28,2756
"48827","Ukraine",2020-08-28,117172
"48828","United Arab Emirates",2020-08-28,68901
"48829","United Kingdom",2020-08-28,331644
"48830","Uruguay",2020-08-28,1556
"48831","United States of America",2020-08-28,5914395
"48832","Uzbekistan",2020-08-28,40720
"48833","Vanuatu",2020-08-28,0
"48834","Venezuela",2020-08-28,43879
"48835","Vietnam",2020-08-28,1038
"48836","Wallis and Futuna",2020-08-28,0
"48837","Palestine",2020-08-28,21251
"48838","Yemen",2020-08-28,1943
"48839","Zambia",2020-08-28,11779
"48840","Zimbabwe",2020-08-28,6388
"48841","Afghanistan",2020-08-29,38133
"48842","Albania",2020-08-29,9279
"48843","Algeria",2020-08-29,43781
"48844","Andorra",2020-08-29,1124
"48845","Angola",2020-08-29,2551
"48846","Anguilla",2020-08-29,3
"48847","Antigua and Barbuda",2020-08-29,94
"48848","Argentina",2020-08-29,401239
"48849","Armenia",2020-08-29,43626
"48850","Aruba",2020-08-29,1975
"48851","Australia",2020-08-29,25673
"48852","Austria",2020-08-29,26985
"48853","Azerbaijan",2020-08-29,36174
"48854","Bahamas",2020-08-29,2135
"48855","Bahrain",2020-08-29,51391
"48856","Bangladesh",2020-08-29,308925
"48857","Barbados",2020-08-29,170
"48858","Belarus",2020-08-29,71523
"48859","Belgium",2020-08-29,84599
"48860","Belize",2020-08-29,964
"48861","Benin",2020-08-29,2145
"48862","Bermuda",2020-08-29,169
"48863","Bhutan",2020-08-29,195
"48864","Bolivia",2020-08-29,115354
"48865","Bonaire, Sint Eustatius and Saba",2020-08-29,15
"48866","Bosnia and Herzegovina",2020-08-29,19550
"48867","Botswana",2020-08-29,1562
"48868","Brazil",2020-08-29,3846153
"48869","British Virgin Islands",2020-08-29,35
"48870","Brunei",2020-08-29,144
"48871","Bulgaria",2020-08-29,16164
"48872","Burkina Faso",2020-08-29,1352
"48873","Myanmar",2020-08-29,749
"48874","Burundi",2020-08-29,445
"48875","Cabo Verde",2020-08-29,3778
"48876","Cambodia",2020-08-29,273
"48877","Cameroon",2020-08-29,19142
"48878","Canada",2020-08-29,129639
"48879","Cayman Islands",2020-08-29,205
"48880","Central African Republic",2020-08-29,4700
"48881","Chad",2020-08-29,1008
"48882","Channel Islands",2020-08-29,625
"48883","Chile",2020-08-29,408009
"48884","China",2020-08-29,85031
"48885","Colombia",2020-08-29,599884
"48886","Comoros",2020-08-29,423
"48887","Republic of the Congo",2020-08-29,3979
"48888","Democratic Republic of the Congo",2020-08-29,10007
"48889","Costa Rica",2020-08-29,39699
"48890","Cote d'Ivoire",2020-08-29,17893
"48891","Croatia",2020-08-29,9861
"48892","Cuba",2020-08-29,3925
"48893","Curacao",2020-08-29,62
"48894","Cyprus",2020-08-29,1484
"48895","Czech Republic",2020-08-29,24094
"48896","Denmark",2020-08-29,16779
"48897","Diamond Princess",2020-08-29,712
"48898","Djibouti",2020-08-29,5385
"48899","Dominica",2020-08-29,20
"48900","Dominican Republic",2020-08-29,93732
"48901","Ecuador",2020-08-29,104606
"48902","Egypt",2020-08-29,98497
"48903","El Salvador",2020-08-29,25537
"48904","Equatorial Guinea",2020-08-29,4941
"48905","Eritrea",2020-08-29,318
"48906","Estonia",2020-08-29,2363
"48907","Eswatini",2020-08-29,4510
"48908","Ethiopia",2020-08-29,49654
"48909","Falkland Islands (Malvinas)",2020-08-29,13
"48910","Faroe Islands",2020-08-29,411
"48911","Fiji",2020-08-29,28
"48912","Finland",2020-08-29,8049
"48913","France",2020-08-29,296265
"48914","French Guiana",2020-08-29,9076
"48915","French Polynesia",2020-08-29,482
"48916","Gabon",2020-08-29,8505
"48917","Gambia",2020-08-29,2895
"48918","Georgia",2020-08-29,1462
"48919","Germany",2020-08-29,242835
"48920","Ghana",2020-08-29,44118
"48921","Gibraltar",2020-08-29,275
"48922","Greece",2020-08-29,9977
"48923","Greenland",2020-08-29,14
"48924","Grenada",2020-08-29,24
"48925","Guadeloupe",2020-08-29,1145
"48926","Guatemala",2020-08-29,73679
"48927","Guinea",2020-08-29,9251
"48928","Guinea Bissau",2020-08-29,2205
"48929","Guyana",2020-08-29,1184
"48930","Haiti",2020-08-29,8161
"48931","Holy See",2020-08-29,12
"48932","Honduras",2020-08-29,59645
"48933","Hong Kong",2020-08-29,4786
"48934","Hungary",2020-08-29,5669
"48935","Iceland",2020-08-29,2100
"48936","India",2020-08-29,3542733
"48937","Indonesia",2020-08-29,169195
"48938","Iran",2020-08-29,371816
"48939","Iraq",2020-08-29,227446
"48940","Ireland",2020-08-29,28720
"48941","Isle of Man",2020-08-29,336
"48942","Israel",2020-08-29,113627
"48943","Italy",2020-08-29,266853
"48944","Jamaica",2020-08-29,2113
"48945","Japan",2020-08-29,67353
"48946","Jordan",2020-08-29,1893
"48947","Kazakhstan",2020-08-29,130040
"48948","Kenya",2020-08-29,33794
"48949","South Korea",2020-08-29,19699
"48950","Kosovo",2020-08-29,13215
"48951","Kuwait",2020-08-29,84224
"48952","Kyrgyzstan",2020-08-29,43712
"48953","Laos",2020-08-29,22
"48954","Latvia",2020-08-29,1381
"48955","Lebanon",2020-08-29,16275
"48956","Lesotho",2020-08-29,1051
"48957","Liberia",2020-08-29,1304
"48958","Libya",2020-08-29,12958
"48959","Liechtenstein",2020-08-29,107
"48960","Lithuania",2020-08-29,2833
"48961","Luxembourg",2020-08-29,7244
"48962","Macau",2020-08-29,46
"48963","Madagascar",2020-08-29,14791
"48964","Malawi",2020-08-29,5528
